trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
989,False,"{'a': 0.002, 'e': 0.007066490456658011}",20,14,11.525085374067316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.007031158004374721}",25,13,21.743980234189486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.006996002214352847}",25,4,37.58480913326379,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.006961022203281083}",20,14,11.78730072878726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.006926217092264678}",25,8,29.573439921722752,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.006891586006803354}",30,13,29.620538457965086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.006857128076769337}",25,17,11.071185256599868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.00682284243638549}",25,2,35.25544401895699,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.006788728224203563}",20,6,24.92232733767111,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.006754784583082545}",35,21,14.331496279235195,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.002, 'e': 0.006721010660167132}",25,15,19.236920537995047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.002, 'e': 0.006687405606866296}",30,16,30.150452164289568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.002, 'e': 0.006653968578831965}",20,16,8.846290996877135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.002, 'e': 0.006620698735937805}",20,13,16.2954411295138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.002, 'e': 0.006587595242258116}",20,4,28.17657385334114,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.006554657266046825}",20,5,20.914237796002666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.002, 'e': 0.006521883979716592}",20,16,8.067889098606726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.002, 'e': 0.0064892745598180085}",20,4,23.83223598311148,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.002, 'e': 0.006456828187018918}",25,14,23.286746139650806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.002, 'e': 0.006424544046083824}",30,20,16.146439727096404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.006392421325853405}",30,16,20.63469376749046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.006360459219224138}",25,18,13.826441834036856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.002, 'e': 0.006328656923128017}",30,15,29.698059778566368,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.002, 'e': 0.006297013638512376}",25,18,6.10418252027991,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.002, 'e': 0.006265528570319815}",20,12,14.760302774470334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.002, 'e': 0.006234200927468216}",25,7,31.60709347328057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.002, 'e': 0.006203029922830875}",25,8,31.481427038747714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.002, 'e': 0.006172014773216721}",20,2,32.36814267215664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.002, 'e': 0.006141154699350637}",20,5,26.778315607119122,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.002, 'e': 0.006110448925853883}",25,8,27.4706479347904,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.002, 'e': 0.0060798966812246145}",20,12,15.14222632408646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.002, 'e': 0.006049497197818491}",20,8,22.89440577140151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.002, 'e': 0.006019249711829398}",20,11,12.974357923897438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.002, 'e': 0.005989153463270252}",20,15,9.682603344834973,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.002, 'e': 0.0059592076959539}",25,18,10.474961721033056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.002, 'e': 0.005929411657474131}",25,15,17.97155943987243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.002, 'e': 0.00589976459918676}",20,10,21.30731821541828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.005870265776190826}",20,8,22.416581757817664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.005840914447309872}",25,20,10.029463278827563,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.002, 'e': 0.005811709875073323}",25,14,21.099615627315725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.005782651325697956}",20,8,19.367699183104204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.002, 'e': 0.005753738069069466}",20,2,27.393141549052995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.002, 'e': 0.005724969378724119}",30,24,12.214622529080833,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.005696344531830498}",25,13,24.60358541054487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.002, 'e': 0.0056678628091713455}",25,11,25.491279440801254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.002, 'e': 0.005639523495125489}",25,13,22.104485827987812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.002, 'e': 0.005611325877649861}",20,6,24.963345600162075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.002, 'e': 0.005583269248261612}",25,0,28.668944013629375,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1037,False,"{'a': 0.002, 'e': 0.005555352902020304}",25,10,28.991386083497353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.005527576137510202}",30,1,28.937588297376138,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.002, 'e': 0.005499938256822651}",25,13,20.19722829187449,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.005472438565538538}",30,18,22.883563956579962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.002, 'e': 0.005445076372710846}",20,8,18.197927368452305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.002, 'e': 0.0054178509908472915}",20,9,21.212630453700474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.002, 'e': 0.005390761735893055}",20,11,13.695359458724708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.002, 'e': 0.00536380792721359}",20,7,24.693241808113992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.002, 'e': 0.005336988887577521}",30,10,37.02415815263346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.002, 'e': 0.005310303943139634}",20,8,20.78902869381873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.005283752423423936}",25,8,28.237014504943048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.002, 'e': 0.005257333661306816}",30,8,34.88552087433504,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.0052310469930002814}",30,7,23.94041590003033,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.002, 'e': 0.00520489175803528}",30,14,28.944641622534288,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.005178867299245104}",20,14,13.011393091403834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.002, 'e': 0.0051529729627488785}",25,7,27.211673609753944,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.005127208097935134}",20,8,19.04933838845041,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.0051015720574454585}",20,10,17.029686947783755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.005076064197158231}",25,14,20.712020892723118,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.002, 'e': 0.0050506838761724395}",25,10,24.381311967288195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.005025430456791578}",25,12,23.698023980202123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.00500030330450762}",20,2,25.717074730921347,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.002, 'e': 0.004975301787985081}",25,3,41.25147138472995,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.004950425279045156}",25,17,16.822924237055197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.002, 'e': 0.00492567315264993}",20,13,14.231929580016068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.004901044786886681}",20,0,27.462315997344923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1063,False,"{'a': 0.002, 'e': 0.004876539562952247}",20,12,14.698916752978885,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.004852156865137486}",25,17,13.943702030480749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.004827896080811798}",30,19,21.178869459303463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.004803756600407739}",30,21,15.08774235144383,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.0047797378174057005}",20,14,10.40331348564974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.004755839128318672}",30,19,21.978991316427884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.004732059932677079}",20,2,23.672742852925005,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.002, 'e': 0.004708399633013694}",20,5,26.099178161043902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.004684857634848625}",30,22,12.491617916283202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.002, 'e': 0.0046614333466743815}",30,21,13.827004739472516,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.00463812617994101}",20,1,35.640309887695786,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.002, 'e': 0.004614935549041305}",20,6,24.016443693098758,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.002, 'e': 0.004591860871296098}",25,12,21.804346900507355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.002, 'e': 0.004568901566939618}",20,6,25.87219058362378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.002, 'e': 0.00454605705910492}",20,6,25.934978494238717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.002, 'e': 0.004523326773809395}",20,2,29.439134382401324,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.004500710139940348}",25,20,7.663782448482727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.002, 'e': 0.004478206589240646}",30,2,41.60063355643037,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.002, 'e': 0.004455815556294443}",20,6,24.833862285729428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.004433536478512971}",25,13,19.773189172786687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.002, 'e': 0.004411368796120406}",25,8,27.14930576989315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.002, 'e': 0.0043893119521398035}",20,15,9.11597752891733,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.002, 'e': 0.004367365392379105}",20,16,8.866666937913244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.002, 'e': 0.004345528565417209}",30,16,28.686520804914746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.002, 'e': 0.004323800922590123}",20,8,20.08534481112276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.004302181917977173}",25,11,-18.978641470149835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1089,False,"{'a': 0.002, 'e': 0.004280671008387286}",20,5,-14.335739509470951,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1090,False,"{'a': 0.002, 'e': 0.004259267653345351}",25,11,26.593943668369477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.002, 'e': 0.004237971315078624}",20,6,22.196493372527954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.00421678145850323}",20,11,17.1358303048574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.002, 'e': 0.004195697551210714}",25,11,27.29569116390225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.002, 'e': 0.00417471906345466}",25,8,28.82088493560739,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.002, 'e': 0.004153845468137387}",30,13,31.239722340503302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.002, 'e': 0.004133076240796701}",25,15,17.964791122221364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.002, 'e': 0.004112410859592717}",35,13,42.068358179368005,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.004091848805294753}",30,20,16.75673891774002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.002, 'e': 0.004071389561268279}",20,11,17.521633853428643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.002, 'e': 0.004051032613461938}",25,14,23.14937729355653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.004030777450394628}",30,10,34.44633099232995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.002, 'e': 0.004010623563142655}",25,13,26.06002420285989,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.003990570445326942}",20,15,9.085657149921982,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.003970617593100307}",25,7,30.40096849868265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.002, 'e': 0.003950764505134805}",30,5,33.30302668453587,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.002, 'e': 0.003931010682609131}",20,15,7.1622550341179725,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.002, 'e': 0.003911355629196086}",30,16,27.074692727802976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.002, 'e': 0.0038917988510501055}",25,12,24.241184307371153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.002, 'e': 0.003872339856794855}",25,10,32.42297863916712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.002, 'e': 0.0038529781575108806}",25,16,17.47298888892128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.002, 'e': 0.003833713266723326}",30,14,25.271548753171576,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.002, 'e': 0.0038145447003897093}",30,18,26.58447662906299,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.002, 'e': 0.0037954719768877607}",25,14,21.031260279237234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.002, 'e': 0.003776494617003322}",25,13,24.236391045375644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.0037576121439183052}",25,19,9.340639258672477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.002, 'e': 0.003738824083198714}",30,13,29.173843835590812,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.002, 'e': 0.0037201299627827203}",20,2,31.201420242107552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.002, 'e': 0.0037015293129688065}",25,17,13.171309358190777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.0036830216664039627}",20,12,13.564772418202375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.0036646065580719428}",30,14,28.133792777927738,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.003646283525281583}",25,7,27.684878049371008,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.002, 'e': 0.0036280521076551752}",20,9,18.501912107443996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.002, 'e': 0.003609911847116899}",35,23,20.511708552386217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.002, 'e': 0.0035918622878813146}",25,5,34.781481206620775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.003573902976441908}",25,17,14.778778682689499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.002, 'e': 0.0035560334615596986}",20,12,15.357212794915167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.0035382532942519}",20,10,17.372650001982645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.002, 'e': 0.0035205620277806407}",25,3,34.61035288486615,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.002, 'e': 0.0035029592176417375}",20,0,25.942291766712017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1130,False,"{'a': 0.002, 'e': 0.0034854444215535285}",20,15,11.170293123417146,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.002, 'e': 0.003468017199445761}",20,12,14.659656139523594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.002, 'e': 0.0034506771134485323}",20,14,8.950413215982842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.002, 'e': 0.0034334237278812896}",20,11,14.865529777883854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.002, 'e': 0.003416256609241883}",25,16,18.69478641310976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.0033991753261956737}",25,14,18.139925156474753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.0033821794495646953}",20,13,15.726690821866992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.0033652685523168717}",20,3,28.68797633597088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.002, 'e': 0.0033484422095552873}",30,8,40.149176065449,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.003331699998507511}",30,22,13.859794447343965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.003315041498514973}",30,16,28.43929316094529,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.0032984662910223984}",30,9,40.93746788679344,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.002, 'e': 0.0032819739595672864}",20,11,15.319625048432375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.002, 'e': 0.00326556408976945}",30,8,35.98873459243412,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.002, 'e': 0.0032492362693206027}",20,0,33.207614787954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1145,False,"{'a': 0.002, 'e': 0.003232990087974}",20,5,23.634652760831237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.002, 'e': 0.0032168251375341295}",30,7,42.6115986440462,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.003200741011846459}",20,11,17.168582580663706,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.002, 'e': 0.0031847373067872267}",25,15,16.16568373938836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.002, 'e': 0.0031688136202532905}",25,13,16.774394183841316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.003152969552152024}",25,11,22.9903700815337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.002, 'e': 0.003137204704391264}",25,5,35.79719112101771,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.0031215186808693078}",20,0,32.01964094339312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1153,False,"{'a': 0.002, 'e': 0.003105911087464961}",20,6,26.495923990056674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.0030903815320276365}",35,18,30.532042174341612,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.003074929624367498}",20,15,10.366447626839935,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.0030595549762456606}",35,2,53.63454723710466,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.0030442572013644324}",20,8,20.461408633141115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.00302903591535761}",20,14,10.799347881634827,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.002, 'e': 0.003013890735780822}",20,6,19.961523038834926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.002998821282101918}",20,12,15.512984590002635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.002983827175691408}",30,15,24.856297724562253,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.0029689080398129513}",35,20,23.461553293593308,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.0029540634996138865}",25,10,6.127906832414358,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.002939293182115817}",20,15,9.479127419715603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.002924596716205238}",25,17,13.849787941713519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.002909973732624212}",30,7,44.40981608071965,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.0028954238639610904}",30,22,15.468985758162717,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.002, 'e': 0.002880946744641285}",30,12,34.897375051987716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.002, 'e': 0.0028665420109180786}",20,12,12.172807835553984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.0028522093008634883}",25,15,18.36986152075429,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.0028379482543591707}",20,10,16.948186984298744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
