trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
925,False,"{'a': 0.002, 'e': 0.009739274556487973}",20,13,11.354891405396998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.009690578183705532}",20,6,27.14056367567031,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.009642125292787004}",35,21,27.00326649512912,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.00959391466632307}",25,3,39.59123721044873,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.009545945092991455}",30,16,26.841068765593903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.009498215367526498}",30,17,22.820804382963296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.009450724290688864}",20,8,20.463128352418575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.00940347066923542}",20,7,24.843260557299665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.009356453315889243}",20,14,12.25852137557892,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.009309671049309796}",20,13,13.663199296111223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.009263122694063248}",25,10,23.129848051722444,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.009216807080592932}",20,16,10.258967593243757,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.009170723045189967}",20,13,16.47741257404683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.009124869429964017}",30,17,25.558704866192407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.009079245082814196}",25,13,22.555191007404712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.009033848857400125}",25,8,28.27617940712793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.008988679613113126}",30,15,26.076380173585452,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.008943736215047559}",20,2,30.84807698788202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.008899017533972322}",20,8,20.578791691721587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.00885452244630246}",20,12,13.528496610386943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.008810249834070947}",20,14,13.408075917405288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.008766198584900593}",25,4,27.307538534403726,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.00872236759197609}",20,6,26.536683733093067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.008678755754016209}",25,12,21.31742784138653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.008635361975246128}",25,10,21.501964939666863,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.008592185165369897}",20,12,12.920995838060477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.008549224239543048}",20,9,15.9447491418779,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.008506478118345333}",20,14,9.737924312796231,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.008463945727753606}",30,6,42.46842218338684,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.008421625999114838}",25,15,19.436956063977803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.008379517869119264}",20,0,35.412030751565595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
956,False,"{'a': 0.002, 'e': 0.008337620279773668}",25,10,27.155498188596212,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.008295932178374798}",20,5,16.719695893700916,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.008254452517482925}",25,13,26.42399749568993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.00821318025489551}",20,9,16.84036788705591,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.008172114353621033}",30,2,47.46924665091338,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.008131253781852928}",25,14,24.893796873934278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.008090597512943663}",20,14,11.806391027829239,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.008050144525378944}",20,12,15.596344206076383,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.00800989380275205}",25,20,8.35535128921038,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.007969844333738289}",30,12,30.481010222447658,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.007929995112069599}",20,8,22.394288148356477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.00789034513650925}",20,11,15.634803766446893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.007850893410826704}",20,5,23.985412734566193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.00781163894377257}",25,11,26.887757106928095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.007772580749053707}",20,13,13.332064013373701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.007733717845308439}",25,20,10.70289915527143,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.007695049256081897}",25,0,23.833708254989357,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
973,False,"{'a': 0.002, 'e': 0.007656574009801487}",30,10,29.079676957003613,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.00761829113975248}",25,12,22.79959511796442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.0075801996840537175}",20,13,10.504118996646554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.007542298685633449}",25,14,22.863840116541784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.007504587192205281}",20,2,28.5619835077485,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.007467064256244255}",25,18,13.118482938210615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.007429728934963033}",20,9,20.620688680440946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.007392580290288218}",20,5,24.68589260184767,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.007355617388836777}",25,9,26.77577495130351,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.007318839301892593}",25,15,17.999708089497325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.00728224510538313}",30,6,41.01848861941343,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.007245833879856214}",30,20,15.378732693156135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.007209604710456933}",30,11,33.01372264101918,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.007173556686904649}",20,10,18.262276614340426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.007137688903470126}",25,7,29.693516552927004,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.007102000458952775}",20,13,12.71872495147857,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.007066490456658011}",30,23,12.881208122556615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.007031158004374721}",20,14,13.755812567776065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.006996002214352847}",20,9,10.23282760482883,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.006961022203281083}",25,20,10.908906482204003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.006926217092264678}",20,16,9.328029856296833,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.006891586006803354}",20,0,29.624553111363518,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
995,False,"{'a': 0.002, 'e': 0.006857128076769337}",20,14,12.287501243813718,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.00682284243638549}",25,13,23.08085470773548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.006788728224203563}",20,1,25.961783113218452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.006754784583082545}",20,8,22.905402116269467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.002, 'e': 0.006721010660167132}",25,20,8.959712699665964,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.002, 'e': 0.006687405606866296}",20,6,23.601130243892186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.002, 'e': 0.006653968578831965}",20,16,8.743429094349285,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.002, 'e': 0.006620698735937805}",20,2,26.477185502391013,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.002, 'e': 0.006587595242258116}",35,21,18.42606107749461,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.006554657266046825}",20,6,24.779282404864098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.002, 'e': 0.006521883979716592}",25,10,25.121827151541595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.002, 'e': 0.0064892745598180085}",25,15,19.0815175714825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.002, 'e': 0.006456828187018918}",20,10,19.069238617470116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.002, 'e': 0.006424544046083824}",25,16,13.905092698875006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.006392421325853405}",20,14,12.330349978069583,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.006360459219224138}",25,12,25.283784829110846,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.002, 'e': 0.006328656923128017}",30,16,26.354896031516194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.002, 'e': 0.006297013638512376}",20,12,15.806136665896602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.002, 'e': 0.006265528570319815}",20,6,22.473300976645145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.002, 'e': 0.006234200927468216}",25,8,31.337595663350502,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.002, 'e': 0.006203029922830875}",25,17,16.69954012087777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.002, 'e': 0.006172014773216721}",25,0,36.792216647400075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1017,False,"{'a': 0.002, 'e': 0.006141154699350637}",20,8,20.258026540210587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.002, 'e': 0.006110448925853883}",25,14,22.632517096050535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.002, 'e': 0.0060798966812246145}",25,7,33.92701483134592,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.002, 'e': 0.006049497197818491}",20,12,13.559473940714833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.002, 'e': 0.006019249711829398}",20,10,17.798438335060577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.002, 'e': 0.005989153463270252}",35,13,37.42499107820626,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.002, 'e': 0.0059592076959539}",30,24,11.691723444015981,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.002, 'e': 0.005929411657474131}",25,3,32.18572187135711,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.002, 'e': 0.00589976459918676}",30,11,33.46260380796622,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.005870265776190826}",20,16,7.97578957301835,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.005840914447309872}",30,20,17.454065594027913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.002, 'e': 0.005811709875073323}",20,16,6.6336255987362325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.005782651325697956}",25,13,24.990330465947714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.002, 'e': 0.005753738069069466}",20,9,20.322947385180907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.002, 'e': 0.005724969378724119}",20,4,26.741406900300653,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.005696344531830498}",25,0,38.43393421882386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1033,False,"{'a': 0.002, 'e': 0.0056678628091713455}",20,9,19.13772179741524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.002, 'e': 0.005639523495125489}",25,11,23.621151626234308,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.002, 'e': 0.005611325877649861}",25,13,21.626198337733566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.002, 'e': 0.005583269248261612}",25,11,27.225745901513253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.002, 'e': 0.005555352902020304}",30,23,13.820855410560956,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.005527576137510202}",25,5,34.08382907633838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.002, 'e': 0.005499938256822651}",25,9,29.11054465897536,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.005472438565538538}",25,20,9.98448747377253,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.002, 'e': 0.005445076372710846}",20,4,21.518103379222474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.002, 'e': 0.0054178509908472915}",30,20,16.53690257253401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.002, 'e': 0.005390761735893055}",25,20,9.263483543367203,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.002, 'e': 0.00536380792721359}",35,18,30.343604414847153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.002, 'e': 0.005336988887577521}",25,13,22.53887099517962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.002, 'e': 0.005310303943139634}",25,12,21.413007920924507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.005283752423423936}",25,14,19.261704582720668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.002, 'e': 0.005257333661306816}",25,16,15.122512397190789,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.0052310469930002814}",20,15,7.671466187682098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.002, 'e': 0.00520489175803528}",30,11,36.22877193142143,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.005178867299245104}",35,26,16.381522049295484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.002, 'e': 0.0051529729627488785}",20,6,24.25970829010182,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.005127208097935134}",20,14,13.032825266565792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.0051015720574454585}",35,19,28.093342106154918,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.005076064197158231}",35,23,21.58217454095186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.002, 'e': 0.0050506838761724395}",20,13,13.242762674769942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.005025430456791578}",25,16,13.308438809029859,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.00500030330450762}",25,15,19.006339867524538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.002, 'e': 0.004975301787985081}",25,9,30.137667022206077,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.004950425279045156}",20,11,17.000409006992506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.002, 'e': 0.00492567315264993}",25,17,13.546905113494862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.004901044786886681}",25,12,26.679509211026108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.004876539562952247}",20,7,20.517728311189227,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.004852156865137486}",20,16,7.999390116732176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.004827896080811798}",30,8,39.412605252741,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.004803756600407739}",20,9,21.64347764392815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.0047797378174057005}",25,10,27.835957225243018,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.004755839128318672}",25,14,21.738160855774208,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.004732059932677079}",25,16,15.438882171367402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.002, 'e': 0.004708399633013694}",25,16,16.077839972593683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.004684857634848625}",25,17,12.685723648153674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.002, 'e': 0.0046614333466743815}",30,3,48.024070579807464,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.00463812617994101}",25,17,13.205284076401156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.002, 'e': 0.004614935549041305}",20,7,21.079163638314352,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.002, 'e': 0.004591860871296098}",20,11,16.402783298146577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.002, 'e': 0.004568901566939618}",25,15,19.35982008966988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.002, 'e': 0.00454605705910492}",20,14,10.212523007104368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.002, 'e': 0.004523326773809395}",30,0,50.08711242021626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1079,False,"{'a': 0.002, 'e': 0.004500710139940348}",25,18,12.824083250905295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.002, 'e': 0.004478206589240646}",25,9,29.058940847729236,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.002, 'e': 0.004455815556294443}",30,23,10.265878870213019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.004433536478512971}",20,1,33.042597990959685,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.002, 'e': 0.004411368796120406}",20,15,8.632410067077807,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.002, 'e': 0.0043893119521398035}",20,11,16.94954116050631,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.002, 'e': 0.004367365392379105}",25,15,20.611603759716566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.002, 'e': 0.004345528565417209}",20,5,24.35976138662102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.002, 'e': 0.004323800922590123}",35,20,23.85695387893581,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.004302181917977173}",25,17,14.181350549698477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.002, 'e': 0.004280671008387286}",20,15,9.960184989029344,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.002, 'e': 0.004259267653345351}",25,17,14.555406171489086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.002, 'e': 0.004237971315078624}",30,19,18.5546658336996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.00421678145850323}",30,13,31.463859530609334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.002, 'e': 0.004195697551210714}",20,11,17.026401091528303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.002, 'e': 0.00417471906345466}",20,10,20.640370323010714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.002, 'e': 0.004153845468137387}",20,16,7.3413035716616575,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.002, 'e': 0.004133076240796701}",20,13,12.356684179321057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.002, 'e': 0.004112410859592717}",30,18,19.14021708979626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.004091848805294753}",20,10,20.50273561232026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.002, 'e': 0.004071389561268279}",25,14,20.68546917338352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.002, 'e': 0.004051032613461938}",20,6,26.29270091804669,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.004030777450394628}",20,0,31.972292629401167,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1102,False,"{'a': 0.002, 'e': 0.004010623563142655}",25,16,19.618619955235143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.003990570445326942}",25,19,12.411254420953362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.003970617593100307}",20,13,13.335602107553422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.002, 'e': 0.003950764505134805}",20,7,22.073955422719067,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.002, 'e': 0.003931010682609131}",25,3,34.42663619805049,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.002, 'e': 0.003911355629196086}",25,13,23.3946682055881,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.002, 'e': 0.0038917988510501055}",25,13,21.147370866806497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
